brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier
Shimano,Shimano Tiagra 4700 10-Speed shifter/105 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.9376295251965585,False,False,False,False,False,False,False,,,False,0.0,1.0300084731913717
Shimano,Shimano Tiagra 4700 10-Speed shifter/105 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.30299444716222035,False,False,False,False,False,False,False,,,False,0.5751631376921951,1.0534177566729936
Shimano,Shimano Tiagra 4700 10-Speed shifter/105 11-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-5800,105,Shimano,11,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.002415984109517256,False,True,False,False,False,False,False,,,False,0.4929328233033558,0.9675837172403794
Shimano,Shimano Tiagra 4700 10-Speed shifter/105 11-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-5800,105,Shimano,11,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.007716189377164456,False,True,False,False,False,False,False,,,False,0.33834813669331,0.9753868117342535
Shimano,Shimano Tiagra 4700 10-Speed shifter/105 11-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,9.792851838798528e-05,False,True,False,False,False,False,True,,,True,0.7622028256402779,0.9493764967546733
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.0262188005786742e-84,False,True,True,False,False,False,False,,,False,4.616987285298942,1.4428661277496728
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,4.934375384663926e-71,False,True,True,False,False,False,False,,,False,4.957209834179369,1.4072398036077058
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.0262188005786742e-84,False,True,True,False,False,False,False,,,False,5.642572617021111,1.4428661277496728
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,2.4014302069468437e-72,False,True,True,False,False,False,False,,,False,4.928110846505436,1.4108024360219025
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.0262188005786742e-84,False,True,True,False,False,False,False,,,False,5.621640282540833,1.4428661277496728
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,3.0833795166622503e-44,False,True,True,False,False,False,False,,,False,3.8494785057587957,1.325299258081181
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.3069360987334225e-47,False,True,True,False,False,False,False,,,False,3.9935466246953983,1.3359871553237712
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 10-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.2532971204178014e-37,False,True,True,False,False,False,True,,,True,3.6211156929867063,1.300360831181804
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.034020147945213e-58,False,True,True,False,False,False,False,,,False,4.217162249313156,1.3711170108037787
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,9.609518142241374e-48,False,True,True,False,False,False,False,,,False,4.379851334409442,1.3372622697962782
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.034020147945213e-58,False,True,True,False,False,False,True,,,True,5.085241333746787,1.3711170108037787
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,9.231183625503903e-49,False,True,True,False,False,False,False,,,False,4.342723272287914,1.3406477438970281
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.034020147945213e-58,False,True,True,False,False,False,False,,,False,5.064429094206232,1.3711170108037787
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.097326043106713e-27,False,True,True,False,False,False,False,,,False,3.251252681445066,1.2593963654790263
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.0029266476684639e-29,False,True,True,False,False,False,False,,,False,3.398098669989686,1.2695527877812767
Shimano,Shimano Tiagra 4700 10-Speed shifter/CUES 9-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.232337898899195e-22,False,True,True,False,False,False,True,,,True,3.0103836590005173,1.235698046773776
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,6.12406481744527e-76,False,True,True,False,False,False,False,,,False,4.51440717393127,1.4203884602432368
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,3.164138627830174e-63,False,True,True,False,False,False,False,,,False,4.612700787875542,1.385317140237231
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,6.12406481744527e-76,False,True,True,False,False,False,False,,,False,5.296428646716133,1.4203884602432368
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.9170702242401278e-64,False,True,True,False,False,False,False,,,False,4.580168814202547,1.3888242722378314
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,6.12406481744527e-76,False,True,True,False,False,False,False,,,False,5.275930393360967,1.4203884602432368
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.6381380883750772e-38,False,True,True,False,False,False,False,,,False,3.5159841948538,1.3046531042234175
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.2297853195579583e-41,False,True,True,False,False,False,False,,,False,3.6583968308799846,1.3151745002252193
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.0572657178566865e-32,False,True,True,False,False,False,True,,,True,3.285365176797915,1.2801031802192133
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,7.72791808582324e-63,False,True,True,False,False,False,False,,,False,3.711120044382269,1.3841928562764678
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.2363282472407781e-51,False,True,True,False,False,False,False,,,False,3.89855233651389,1.3500152548869255
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,7.72791808582324e-63,False,True,True,False,False,False,False,,,False,4.509417140718024,1.3841928562764678
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.0536382711338064e-52,False,True,True,False,False,False,False,,,False,3.8701182962926524,1.3534330150258798
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,7.72791808582324e-63,False,True,True,False,False,False,False,,,False,4.490731567064722,1.3841928562764678
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,3.6892886187058394e-30,False,True,True,False,False,False,False,,,False,2.9159250628703646,1.271406771690978
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.27338295738912e-32,False,True,True,False,False,False,False,,,False,3.043753135355281,1.2816600521078407
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 11-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,8.253989023699956e-25,False,True,True,False,False,False,True,,,True,2.7103532478513124,1.2474824507182982
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,3.014198226237983e-77,False,True,True,False,False,False,False,,,False,3.31982995182091,1.4238195771015523
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.1812382000756213e-64,False,True,True,False,False,False,False,,,False,3.450021810609281,1.3886635381607733
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,3.014198226237983e-77,False,True,True,False,False,False,False,,,False,3.939601428240183,1.4238195771015523
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.2785478321341354e-65,False,True,True,False,False,False,False,,,False,3.423810206250509,1.3921791420548513
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,3.014198226237983e-77,False,True,True,False,False,False,False,,,False,3.925333066200875,1.4238195771015523
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.328592753670037e-39,False,True,True,False,False,False,False,,,False,2.666005170240193,1.3078046485969814
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.895845697961607e-42,False,True,True,False,False,False,False,,,False,2.7681159391194208,1.318351460279215
Shimano,Shimano Tiagra 4700 10-Speed shifter/Deore 12-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,5.340026490577498e-33,False,True,True,False,False,False,False,,,False,2.4981261406409616,1.283195421338436
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.23887835998913548,False,False,False,False,False,False,False,,,False,0.4905082544654507,1.0565387997769635
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.9543231630771478,False,False,False,False,False,False,False,,,False,0.0,1.0304514220046928
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.23887835998913548,False,False,False,False,False,False,True,,,True,0.7183029569344485,1.0565387997769635
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.9471957969222298,True,False,False,False,False,False,False,,,False,0.0,1.0330601597819198
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.23887835998913548,False,False,False,False,False,False,False,,,False,0.6953818299512141,1.0565387997769635
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.003756126095249687,False,True,False,False,False,False,False,,,False,0.39728381679746577,0.9704504531284702
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.011490200144530035,False,True,False,False,False,False,False,,,False,0.2439796989880783,0.9782766664601513
Shimano,Shimano Tiagra 4700 10-Speed shifter/GRX 10-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.00016822344939222418,False,True,False,False,False,False,True,,,True,0.6519757597088044,0.9521892886878807
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.557658045185643e-08,False,True,True,False,False,False,True,,,True,1.6239500369930426,0.9122137936774533
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.7992545597862203e-11,False,True,True,False,False,False,False,,,False,1.8246932205960669,0.8896899963027014
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.557658045185643e-08,False,True,True,False,False,False,True,,,True,1.5976167688440064,0.9122137936774533
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,3.7202185870227065e-11,False,True,True,False,False,False,False,,,False,1.9392266971022176,0.8919423760401766
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.557658045185643e-08,False,True,True,False,False,False,False,,,False,1.5051582829074093,0.9122137936774533
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.2772680023458755e-20,False,True,True,True,False,False,False,,,False,2.962355188118644,0.837885262340772
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,4.2154315325976896e-19,False,True,True,True,False,False,False,,,False,2.801978503285085,0.8446424015531976
Shimano,Shimano Tiagra 4700 10-Speed shifter/Tiagra 4600 10-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.6947449071903836e-23,False,True,True,True,False,True,True,,,True,3.1639660020491203,0.8221186041784456
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,3.629929888434753e-06,False,True,True,False,False,False,True,,,True,1.2744408807222731,0.9338337621729857
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.0456522328361873e-08,False,True,True,False,False,False,False,,,False,1.346597941952011,0.9107761384156282
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,3.629929888434753e-06,False,True,True,False,False,False,True,,,True,1.7446091260991234,0.9338337621729857
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.9771446922291264e-08,False,True,True,False,False,False,False,,,False,1.492691800660127,0.9130819007913639
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,3.629929888434753e-06,False,True,True,False,False,False,False,,,False,1.803722644163399,0.9338337621729857
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.016218492510657e-16,False,True,True,False,False,False,False,,,False,2.351000619275948,0.8577436037737055
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/11-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.656745960536226e-15,False,True,True,False,False,False,False,,,False,2.2175228135637046,0.8646608909009128
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra 9-Speed derailleur/12-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.148767112171018e-19,False,True,True,False,False,False,True,,,True,2.4953587244485043,0.841603267143555
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra RX 11-Speed derailleur/9-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.34854750209528834,False,False,False,False,False,False,True,,,True,0.060708076541917774,1.0118611733787208
Shimano,Shimano Tiagra 4700 10-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,ST-4700,Tiagra 4700,Shimano,10,2.65,drop-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.033984396593237785,False,True,False,False,False,False,False,,,False,0.2232893352289002,0.9868769468755427
