brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier,numberOfShiftsMatchesCogs,moreCogsThanShifts,failedAnyCriteria
Mixed,Shimano CUES 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.0001221914144470972,False,True,False,True,False,False,False,,,False,0.8477393999869928,0.928968987722541,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/11-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,6.772673157200513e-11,False,True,True,True,False,False,False,,,False,2.050093802233809,0.8532752183525563,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/11-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,3.350755456107099e-10,False,True,True,True,False,False,False,,,False,1.9438457254618429,0.8601564701134639,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/12-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.294266053209631e-12,False,True,True,True,False,False,True,,,True,2.200569079976117,0.8372189642437715,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/9-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.073923595836119e-10,False,True,True,True,False,False,False,False,,False,2.5585828741394483,0.8552337807474805,True,False,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,5.808347381321796e-13,False,True,True,True,False,False,False,,,False,2.776019069350892,0.834116897272234,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.073923595836119e-10,False,True,True,True,False,False,True,False,,False,2.592264707409117,0.8552337807474805,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.003410159565903e-12,False,True,True,True,False,False,False,,,False,2.8204704001314704,0.8362285856197587,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.073923595836119e-10,False,True,True,True,False,False,False,,,False,2.3367059545784583,0.8552337807474805,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/11-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.1876130161667153e-19,False,True,True,True,True,False,False,,,False,3.6834017486808266,0.7855480652791673,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/11-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.6243595410590824e-18,False,True,True,True,True,False,False,,,False,3.565392389927782,0.7918831303217412,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM GX 10-Speed derailleur/12-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.6752075916211667e-21,False,True,True,True,True,False,True,True,,True,3.877096611882019,0.7707662468464948,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/9-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.5090645864283048,False,False,False,True,False,False,False,,,False,0.42030933665684916,1.0559370311160219,True,False,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.7916457882300607,False,False,False,True,False,False,False,,,False,0.0,1.0298645118292065,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.5090645864283048,False,False,False,True,False,False,False,,,False,0.39658458420344617,1.0559370311160219,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.8636520218931358,False,False,False,True,False,False,False,,,False,0.0,1.032471763757888,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.5090645864283048,False,False,False,True,False,False,False,,,False,0.4067602344955822,1.0559370311160219,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/11-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.016827613420053116,False,True,False,True,True,False,False,,,False,0.1562152048946135,0.9698977174695312,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/11-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.03459117693110421,False,True,False,True,True,False,False,,,False,0.07650247272014377,0.9777194732555758,False,True,True
Mixed,Shimano CUES 9-Speed shifter/SRAM SX 12-Speed derailleur/12-Speed cassette,SL-U4000,CUES,Shimano,9,3.56,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.0023848524810771935,False,True,False,True,True,False,False,,,False,0.27896294528122567,0.9516469539687604,False,True,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,4.112776003719573e-06,False,True,False,False,False,False,False,,,False,1.2192887169513213,0.9074245809185982,False,False,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,6.662335147264801e-08,False,True,True,False,False,False,False,,,False,1.5024239764602902,0.8850190357107317,True,False,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,4.112776003719573e-06,False,True,False,False,False,False,False,,,False,1.2328355570588714,0.9074245809185982,True,False,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.0342413009346184e-07,False,True,True,False,False,False,False,,,False,1.56721214140922,0.8872595902315183,True,False,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,4.112776003719573e-06,False,True,False,False,False,False,False,,,False,1.0800899941317987,0.9074245809185982,True,False,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,4.927491307202786e-13,False,True,True,False,False,False,False,,,False,2.475308365020335,0.8334862817326385,False,True,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.769736252453703e-12,False,True,True,False,False,False,False,,,False,2.3383166423332105,0.8402079452949984,False,True,True
Mixed,Shimano Deore 10-Speed shifter/Campagnolo Ekar 13-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,7.083099131737576e-15,False,True,True,False,False,False,True,,,True,2.6520640977365844,0.8178024000871318,False,True,True
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.009916777196998572,False,True,True,False,False,False,False,,,False,1.6246812297663575,1.1100417298014096,False,False,True
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.10808062768141063,False,False,False,False,False,False,False,,,False,0.9803043075374737,1.0826332920285355,True,False,False
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.009916777196998572,False,True,True,False,False,False,False,,,False,1.6198930933711448,1.1100417298014096,True,False,True
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.08836912178083695,False,False,False,False,False,False,False,,,False,1.0065202239925235,1.0853741358058229,True,False,False
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.009916777196998572,False,True,True,False,False,False,False,,,False,1.6003758092150049,1.1100417298014096,True,False,True
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.5297773949018754,False,False,False,False,False,False,False,,,False,0.2537153097186008,1.0195938851509245,False,True,False
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.736271727721246,False,False,False,False,False,False,False,,,False,0.3370893053756348,1.0278164164827868,False,True,False
Mixed,Shimano Deore 10-Speed shifter/Microshift Advent X 10-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.1906590071493412,False,False,False,False,False,False,True,,,True,0.15723826294122972,1.0004079787099125,False,True,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,4.4088823456598385e-17,False,True,True,False,False,False,True,,,True,4.06091112161213,0.8026766272354947,False,False,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,9.196281151448951e-20,False,True,True,True,False,False,False,,,False,5.396740738379302,0.7828574512543715,True,False,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,4.4088823456598385e-17,False,True,True,False,False,False,True,,,True,5.1122649527793005,0.8026766272354947,True,False,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.7426827339097806e-19,False,True,True,True,False,False,False,,,False,5.546022220088036,0.7848393688524837,True,False,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,4.4088823456598385e-17,False,True,True,False,False,False,False,,,False,4.871358397126844,0.8026766272354947,True,False,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,9.837025723962468e-27,False,True,True,True,False,False,False,,,False,6.572367330910237,0.7372733464977879,False,True,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,9.24331106392993e-26,False,True,True,True,False,False,False,,,False,6.412363797128884,0.7432190992921248,False,True,True
Shimano,Shimano Deore 10-Speed shifter/105 11-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,4.4480485806187167e-29,False,True,True,True,False,False,True,,,True,6.83446459137559,0.7233999233110014,False,True,True
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.027643346726626643,False,True,True,False,False,False,False,,,False,1.468807393816075,1.099426044072243,False,False,True
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.21506138583828727,False,False,False,False,False,False,False,,,False,0.9078967488791365,1.072279721996385,True,False,False
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.027643346726626643,False,True,True,False,False,False,False,,,False,1.5793940217093247,1.099426044072243,True,False,True
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.18154211802352638,False,False,False,False,False,False,False,,,False,0.8815810326276164,1.0749943542039708,True,False,False
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.027643346726626643,False,True,True,False,False,False,False,,,False,1.557874631633498,1.099426044072243,True,False,True
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.33001561039888744,False,False,False,False,False,False,False,,,False,0.0,1.0098431812219122,False,True,False
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.4931423963915789,False,False,False,False,False,False,False,,,False,0.0697654997482919,1.0179870778446694,False,True,False
Shimano,Shimano Deore 10-Speed shifter/CUES 10-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.09938081563876897,False,False,False,False,False,False,True,,,True,0.0,0.9908407557688116,False,True,True
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.7919258628257033,False,False,False,False,False,False,False,,,False,0.6761458855105201,1.0447551038565148,False,False,False
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.5151312755514001,False,False,False,False,False,False,False,,,False,0.13221355126664988,1.01895868153907,True,False,False
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.7919258628257033,False,False,False,False,False,False,True,,,True,0.6687168773462973,1.0447551038565148,True,False,True
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.5758882626016435,False,False,False,False,False,False,False,,,False,0.09200679055150486,1.0215383237708147,True,False,False
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.7919258628257033,False,False,False,False,False,False,False,,,False,0.637878065242023,1.0447551038565148,True,False,False
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.0058758369732076965,False,True,False,False,False,False,False,,,False,0.4859561549147141,0.9596269102089471,False,True,True
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.013129869801239641,False,True,False,False,False,False,False,,,False,0.3492019769321538,0.9673658369041805,False,True,True
Shimano,Shimano Deore 10-Speed shifter/CUES 9-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.0006865205613367103,False,True,False,False,False,False,True,,,True,0.7129897554094954,0.9415694145867357,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.11070892808121592,False,False,False,False,False,False,False,,,False,1.10846185444086,1.0822986525621834,False,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.5173302042581907,True,False,False,False,False,False,False,,,False,0.482837350364851,1.0555752290421296,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.11070892808121592,False,False,False,False,False,False,False,,,False,1.1784457399923465,1.0822986525621834,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.4579533616448686,False,False,False,False,False,False,False,,,False,0.5113189538938319,1.0582475713941348,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.11070892808121592,False,False,False,False,False,False,False,,,False,1.1635127622553447,1.0822986525621834,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.12554828319584477,False,False,False,False,False,False,False,,,False,0.03709096595472573,0.9941113549460056,False,True,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.21216632651504547,False,False,False,False,False,False,False,,,False,0.0,1.0021283820020217,False,True,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.028150744895066807,False,True,False,False,False,False,True,,,True,0.21275571016609773,0.9754049584819677,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.5371749309181999,False,False,False,False,False,False,False,,,False,0.7354006323489238,1.054718554231055,False,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.7593674315975596,True,False,False,False,False,False,False,,,False,0.18431526152319658,1.0286761207932513,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.5371749309181999,False,False,False,False,False,False,False,,,False,0.7214655030770221,1.054718554231055,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.8305694020315362,False,False,False,False,False,False,False,,,False,0.20443717466611136,1.0312803641370316,True,False,False
